arm,sensor,treatment_site_id,fit_window,lambda,cv_sse,chosen
main,sentinel1,treatment_0002,P01-08,0.0005011872336272725,8661.58233453922,False
main,sentinel1,treatment_0002,P01-08,0.000630957344480193,8661.58233453922,False
main,sentinel1,treatment_0002,P01-08,0.0007943282347242813,8661.58233453922,False
main,sentinel1,treatment_0002,P01-08,0.001,8661.582334539222,False
main,sentinel1,treatment_0002,P01-08,0.0012589254117941675,8661.582334539224,False
main,sentinel1,treatment_0002,P01-08,0.001584893192461114,8661.582334539224,False
main,sentinel1,treatment_0002,P01-08,0.001995262314968879,8661.582334539225,False
main,sentinel1,treatment_0002,P01-08,0.002511886431509582,8661.582334539225,False
main,sentinel1,treatment_0002,P01-08,0.0031622776601683794,8661.582334539227,False
main,sentinel1,treatment_0002,P01-08,0.003981071705534973,8661.58233453923,False
main,sentinel1,treatment_0002,P01-08,0.005011872336272725,8661.582334539233,False
main,sentinel1,treatment_0002,P01-08,0.00630957344480193,8661.582334539236,False
main,sentinel1,treatment_0002,P01-08,0.00794328234724282,8661.58233453924,False
main,sentinel1,treatment_0002,P01-08,0.01,8661.582334539245,False
main,sentinel1,treatment_0002,P01-08,0.012589254117941675,8661.582334539253,False
main,sentinel1,treatment_0002,P01-08,0.01584893192461114,8661.582334539264,False
main,sentinel1,treatment_0002,P01-08,0.01995262314968881,8661.582334539275,False
main,sentinel1,treatment_0002,P01-08,0.025118864315095822,8661.58233453929,False
main,sentinel1,treatment_0002,P01-08,0.03162277660168379,8661.582334539307,False
main,sentinel1,treatment_0002,P01-08,0.039810717055349734,8661.58233453933,False
main,sentinel1,treatment_0002,P01-08,0.05011872336272725,8661.582334539358,False
main,sentinel1,treatment_0002,P01-08,0.06309573444801936,8661.582334539395,False
main,sentinel1,treatment_0002,P01-08,0.07943282347242822,8661.58233453944,False
main,sentinel1,treatment_0002,P01-08,0.1,8661.582334539497,False
main,sentinel1,treatment_0002,P01-08,0.12589254117941676,8661.58233453957,False
main,sentinel1,treatment_0002,P01-08,0.15848931924611143,8661.58233453966,False
main,sentinel1,treatment_0002,P01-08,0.19952623149688808,8661.582334539775,False
main,sentinel1,treatment_0002,P01-08,0.25118864315095824,8661.582334539919,False
main,sentinel1,treatment_0002,P01-08,0.31622776601683794,8661.582334540099,False
main,sentinel1,treatment_0002,P01-08,0.3981071705534973,8661.582334540328,False
main,sentinel1,treatment_0002,P01-08,0.5011872336272725,8661.582334540617,False
main,sentinel1,treatment_0002,P01-08,0.6309573444801936,8661.582334540977,False
main,sentinel1,treatment_0002,P01-08,0.7943282347242822,8661.582334541432,False
main,sentinel1,treatment_0002,P01-08,1.0,8661.582334542005,False
main,sentinel1,treatment_0002,P01-08,1.2589254117941688,8661.582334542725,False
main,sentinel1,treatment_0002,P01-08,1.584893192461114,8661.582334543635,False
main,sentinel1,treatment_0002,P01-08,1.9952623149688788,8661.582334544777,False
main,sentinel1,treatment_0002,P01-08,2.5118864315095824,8661.582334546216,False
main,sentinel1,treatment_0002,P01-08,3.1622776601683795,8661.582334548028,False
main,sentinel1,treatment_0002,P01-08,3.9810717055349776,8661.582334550305,False
main,sentinel1,treatment_0002,P01-08,5.011872336272725,8661.582334553175,False
main,sentinel1,treatment_0002,P01-08,6.309573444801943,8661.582334556784,False
main,sentinel1,treatment_0002,P01-08,7.943282347242821,8661.582334561326,False
main,sentinel1,treatment_0002,P01-08,10.0,8661.582334567043,False
main,sentinel1,treatment_0002,P01-08,12.589254117941687,8661.582334574232,False
main,sentinel1,treatment_0002,P01-08,15.848931924611142,8661.582334583272,False
main,sentinel1,treatment_0002,P01-08,19.95262314968883,8661.582334594645,False
main,sentinel1,treatment_0002,P01-08,25.11886431509582,8661.582334608938,False
main,sentinel1,treatment_0002,P01-08,31.622776601683793,8661.5823346269,False
main,sentinel1,treatment_0002,P01-08,39.81071705534978,8661.582334649458,False
main,sentinel1,treatment_0002,P01-08,50.11872336272725,8661.582334677778,False
main,sentinel1,treatment_0002,P01-08,63.09573444801943,8661.5823347133,False
main,sentinel1,treatment_0002,P01-08,79.43282347242821,8661.582334757806,False
main,sentinel1,treatment_0002,P01-08,100.0,8661.582334813516,False
main,sentinel1,treatment_0002,P01-08,125.89254117941688,8661.582334883142,False
main,sentinel1,treatment_0002,P01-08,158.48931924611142,8661.582334969997,False
main,sentinel1,treatment_0002,P01-08,199.5262314968883,8661.582335078096,False
main,sentinel1,treatment_0002,P01-08,251.18864315095823,8661.582335212252,False
main,sentinel1,treatment_0002,P01-08,316.22776601683796,8661.58233537815,False
main,sentinel1,treatment_0002,P01-08,398.1071705534977,8661.582335582403,False
main,sentinel1,treatment_0002,P01-08,501.18723362727246,8661.58233583252,False
main,sentinel1,treatment_0002,P01-08,630.9573444801943,8661.58233613677,False
main,sentinel1,treatment_0002,P01-08,794.3282347242822,8661.582336503901,False
main,sentinel1,treatment_0002,P01-08,1000.0,8661.58233694262,False
main,sentinel1,treatment_0002,P01-08,1258.9254117941687,8661.582337460837,False
main,sentinel1,treatment_0002,P01-08,1584.893192461114,8661.58233806462,False
main,sentinel1,treatment_0002,P01-08,1995.262314968883,8661.582338756969,False
main,sentinel1,treatment_0002,P01-08,2511.886431509582,8661.582339536491,False
main,sentinel1,treatment_0002,P01-08,3162.2776601683795,8661.582340396295,False
main,sentinel1,treatment_0002,P01-08,3981.0717055349774,8661.582341323397,False
main,sentinel1,treatment_0002,P01-08,5011.872336272725,8661.582342298938,False
main,sentinel1,treatment_0002,P01-08,6309.573444801943,8661.582343299413,False
main,sentinel1,treatment_0002,P01-08,7943.282347242822,8661.582344298775,False
main,sentinel1,treatment_0002,P01-08,10000.0,8661.582345271097,False
main,sentinel1,treatment_0002,P01-09,0.0001,9769.875118130129,False
main,sentinel1,treatment_0002,P01-09,0.00012589254117941674,9769.875118130129,False
main,sentinel1,treatment_0002,P01-09,0.00015848931924611142,9769.875118130129,False
main,sentinel1,treatment_0002,P01-09,0.00019952623149688788,9769.875118130129,False
main,sentinel1,treatment_0002,P01-09,0.00025118864315095795,9769.875118130129,False
main,sentinel1,treatment_0002,P01-09,0.00031622776601683794,9769.875118130129,False
main,sentinel1,treatment_0002,P01-09,0.00039810717055349735,9769.875118130127,False
main,sentinel1,treatment_0002,P01-09,0.0005011872336272725,9769.875118130127,False
main,sentinel1,treatment_0002,P01-09,0.000630957344480193,9769.875118130127,False
main,sentinel1,treatment_0002,P01-09,0.0007943282347242813,9769.875118130127,False
main,sentinel1,treatment_0002,P01-09,0.001,9769.875118130127,False
main,sentinel1,treatment_0002,P01-09,0.0012589254117941675,9769.875118130125,False
main,sentinel1,treatment_0002,P01-09,0.001584893192461114,9769.875118130125,False
main,sentinel1,treatment_0002,P01-09,0.001995262314968879,9769.875118130123,False
main,sentinel1,treatment_0002,P01-09,0.002511886431509582,9769.875118130123,False
main,sentinel1,treatment_0002,P01-09,0.0031622776601683794,9769.87511813012,False
main,sentinel1,treatment_0002,P01-09,0.003981071705534973,9769.875118130118,False
main,sentinel1,treatment_0002,P01-09,0.005011872336272725,9769.875118130116,False
main,sentinel1,treatment_0002,P01-09,0.00630957344480193,9769.87511813011,False
main,sentinel1,treatment_0002,P01-09,0.00794328234724282,9769.875118130105,False
main,sentinel1,treatment_0002,P01-09,0.01,9769.8751181301,False
main,sentinel1,treatment_0002,P01-09,0.012589254117941675,9769.875118130092,False
main,sentinel1,treatment_0002,P01-09,0.01584893192461114,9769.875118130083,False
main,sentinel1,treatment_0002,P01-09,0.01995262314968881,9769.87511813007,False
main,sentinel1,treatment_0002,P01-09,0.025118864315095822,9769.875118130058,False
main,sentinel1,treatment_0002,P01-09,0.03162277660168379,9769.875118130036,False
main,sentinel1,treatment_0002,P01-09,0.039810717055349734,9769.875118130014,False
main,sentinel1,treatment_0002,P01-09,0.05011872336272725,9769.875118129987,False
main,sentinel1,treatment_0002,P01-09,0.06309573444801936,9769.875118129947,False
main,sentinel1,treatment_0002,P01-09,0.07943282347242822,9769.875118129901,False
main,sentinel1,treatment_0002,P01-09,0.1,9769.875118129843,False
main,sentinel1,treatment_0002,P01-09,0.12589254117941676,9769.875118129767,False
main,sentinel1,treatment_0002,P01-09,0.15848931924611143,9769.875118129674,False
main,sentinel1,treatment_0002,P01-09,0.19952623149688808,9769.875118129556,False
main,sentinel1,treatment_0002,P01-09,0.25118864315095824,9769.875118129408,False
main,sentinel1,treatment_0002,P01-09,0.31622776601683794,9769.875118129223,False
main,sentinel1,treatment_0002,P01-09,0.3981071705534973,9769.875118128988,False
main,sentinel1,treatment_0002,P01-09,0.5011872336272725,9769.875118128693,False
main,sentinel1,treatment_0002,P01-09,0.6309573444801936,9769.875118128322,False
main,sentinel1,treatment_0002,P01-09,0.7943282347242822,9769.875118127855,False
main,sentinel1,treatment_0002,P01-09,1.0,9769.875118127267,False
main,sentinel1,treatment_0002,P01-09,1.2589254117941688,9769.875118126523,False
main,sentinel1,treatment_0002,P01-09,1.584893192461114,9769.875118125592,False
main,sentinel1,treatment_0002,P01-09,1.9952623149688788,9769.875118124417,False
main,sentinel1,treatment_0002,P01-09,2.5118864315095824,9769.87511812294,False
main,sentinel1,treatment_0002,P01-09,3.1622776601683795,9769.87511812108,False
main,sentinel1,treatment_0002,P01-09,3.9810717055349776,9769.875118118734,False
main,sentinel1,treatment_0002,P01-09,5.011872336272725,9769.87511811579,False
main,sentinel1,treatment_0002,P01-09,6.309573444801943,9769.875118112077,False
main,sentinel1,treatment_0002,P01-09,7.943282347242821,9769.875118107408,False
main,sentinel1,treatment_0002,P01-09,10.0,9769.875118101532,False
main,sentinel1,treatment_0002,P01-09,12.589254117941687,9769.87511809414,False
main,sentinel1,treatment_0002,P01-09,15.848931924611142,9769.875118084843,False
main,sentinel1,treatment_0002,P01-09,19.95262314968883,9769.875118073143,False
main,sentinel1,treatment_0002,P01-09,25.11886431509582,9769.875118058439,False
main,sentinel1,treatment_0002,P01-09,31.622776601683793,9769.875118039949,False
main,sentinel1,treatment_0002,P01-09,39.81071705534978,9769.875118016716,False
main,sentinel1,treatment_0002,P01-09,50.11872336272725,9769.875117987538,False
main,sentinel1,treatment_0002,P01-09,63.09573444801943,9769.875117950909,False
main,sentinel1,treatment_0002,P01-09,79.43282347242821,9769.875117904972,False
main,sentinel1,treatment_0002,P01-09,100.0,9769.875117847409,False
main,sentinel1,treatment_0002,P01-09,125.89254117941688,9769.875117775358,False
main,sentinel1,treatment_0002,P01-09,158.48931924611142,9769.875117685318,False
main,sentinel1,treatment_0002,P01-09,199.5262314968883,9769.875117573,False
main,sentinel1,treatment_0002,P01-09,251.18864315095823,9769.87511743322,False
main,sentinel1,treatment_0002,P01-09,316.22776601683796,9769.875117259757,False
main,sentinel1,treatment_0002,P01-09,398.1071705534977,9769.875117045272,False
main,sentinel1,treatment_0002,P01-09,501.18723362727246,9769.875116781233,False
main,sentinel1,treatment_0002,P01-09,630.9573444801943,9769.87511645795,False
main,sentinel1,treatment_0002,P01-09,794.3282347242822,9769.875116064757,False
main,sentinel1,treatment_0002,P01-09,1000.0,9769.875115590397,False
main,sentinel1,treatment_0002,P01-09,1258.9254117941687,9769.875115023664,False
main,sentinel1,treatment_0002,P01-09,1584.893192461114,9769.875114354407,False
main,sentinel1,treatment_0002,P01-09,1995.262314968883,9769.875113574857,False
main,sentinel1,treatment_0002,P01-09,2511.886431509582,9769.875112681231,False
main,sentinel1,treatment_0002,P01-09,3162.2776601683795,9769.875111675401,False
main,sentinel1,treatment_0002,P01-09,3981.0717055349774,9769.87511056632,False
main,sentinel1,treatment_0002,P01-09,5011.872336272725,9769.875109370774,False
main,sentinel1,treatment_0002,P01-09,6309.573444801943,9769.875108113078,False
main,sentinel1,treatment_0002,P01-09,7943.282347242822,9769.875106823489,False
main,sentinel1,treatment_0002,P01-09,10000.0,9769.875105535506,True
main,sentinel1,treatment_0003,P01-08,0.0001,8332.580999020647,False
main,sentinel1,treatment_0003,P01-08,0.00012589254117941674,8332.580999020645,True
main,sentinel1,treatment_0003,P01-08,0.00015848931924611142,8332.580999020647,False
main,sentinel1,treatment_0003,P01-08,0.00019952623149688788,8332.580999020647,False
main,sentinel1,treatment_0003,P01-08,0.00025118864315095795,8332.580999020649,False
main,sentinel1,treatment_0003,P01-08,0.00031622776601683794,8332.580999020649,False
main,sentinel1,treatment_0003,P01-08,0.00039810717055349735,8332.58099902065,False
main,sentinel1,treatment_0003,P01-08,0.0005011872336272725,8332.580999020649,False
main,sentinel1,treatment_0003,P01-08,0.000630957344480193,8332.58099902065,False
main,sentinel1,treatment_0003,P01-08,0.0007943282347242813,8332.580999020653,False
main,sentinel1,treatment_0003,P01-08,0.001,8332.580999020656,False
main,sentinel1,treatment_0003,P01-08,0.0012589254117941675,8332.580999020658,False
main,sentinel1,treatment_0003,P01-08,0.001584893192461114,8332.580999020662,False
main,sentinel1,treatment_0003,P01-08,0.001995262314968879,8332.580999020664,False
main,sentinel1,treatment_0003,P01-08,0.002511886431509582,8332.580999020669,False
main,sentinel1,treatment_0003,P01-08,0.0031622776601683794,8332.580999020674,False
main,sentinel1,treatment_0003,P01-08,0.003981071705534973,8332.58099902068,False
main,sentinel1,treatment_0003,P01-08,0.005011872336272725,8332.580999020689,False
main,sentinel1,treatment_0003,P01-08,0.00630957344480193,8332.580999020702,False
main,sentinel1,treatment_0003,P01-08,0.00794328234724282,8332.580999020716,False
main,sentinel1,treatment_0003,P01-08,0.01,8332.580999020734,False
main,sentinel1,treatment_0003,P01-08,0.012589254117941675,8332.580999020756,False
main,sentinel1,treatment_0003,P01-08,0.01584893192461114,8332.580999020785,False
main,sentinel1,treatment_0003,P01-08,0.01995262314968881,8332.58099902082,False
main,sentinel1,treatment_0003,P01-08,0.025118864315095822,8332.580999020865,False
main,sentinel1,treatment_0003,P01-08,0.03162277660168379,8332.580999020922,False
main,sentinel1,treatment_0003,P01-08,0.039810717055349734,8332.580999020995,False
main,sentinel1,treatment_0003,P01-08,0.05011872336272725,8332.580999021086,False
main,sentinel1,treatment_0003,P01-08,0.06309573444801936,8332.580999021198,False
main,sentinel1,treatment_0003,P01-08,0.07943282347242822,8332.580999021342,False
main,sentinel1,treatment_0003,P01-08,0.1,8332.580999021522,False
main,sentinel1,treatment_0003,P01-08,0.12589254117941676,8332.580999021748,False
main,sentinel1,treatment_0003,P01-08,0.15848931924611143,8332.580999022031,False
main,sentinel1,treatment_0003,P01-08,0.19952623149688808,8332.58099902239,False
main,sentinel1,treatment_0003,P01-08,0.25118864315095824,8332.580999022843,False
main,sentinel1,treatment_0003,P01-08,0.31622776601683794,8332.58099902341,False
main,sentinel1,treatment_0003,P01-08,0.3981071705534973,8332.580999024129,False
main,sentinel1,treatment_0003,P01-08,0.5011872336272725,8332.580999025027,False
main,sentinel1,treatment_0003,P01-08,0.6309573444801936,8332.580999026162,False
